State,Year,Month,Drug Name,Death Count
NJ,2020,January,Number of Deaths,74406.0
NJ,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2449.0
NJ,2020,January,Natural & semi-synthetic opioids (T40.2),356.0
NJ,2020,January,Heroin (T40.1),1027.0
NJ,2020,January,"Synthetic opioids, excl. methadone (T40.4)",2274.0
NJ,2020,January,Number of Drug Overdose Deaths,2843.0
NJ,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",472.0
NJ,2020,March,Psychostimulants with abuse potential (T43.6),222.0
NJ,2020,March,Methadone (T40.3),109.0
NJ,2020,March,"Synthetic opioids, excl. methadone (T40.4)",2297.0
NJ,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2479.0
NJ,2020,March,Percent with drugs specified,98.3298538622129
NJ,2020,March,"Opioids (T40.0-T40.4,T40.6)",2574.0
NJ,2020,March,Cocaine (T40.5),934.0
NJ,2020,March,Number of Deaths,75697.0
NJ,2020,March,Natural & semi-synthetic opioids (T40.2),375.0
NJ,2020,March,Number of Drug Overdose Deaths,2874.0
NJ,2020,March,Heroin (T40.1),988.0
NM,2016,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",202.0
NM,2016,April,Cocaine (T40.5),52.0
NM,2016,April,Number of Drug Overdose Deaths,497.0
NM,2016,April,Psychostimulants with abuse potential (T43.6),114.0
NM,2016,April,Number of Deaths,17421.0
NM,2016,April,Methadone (T40.3),38.0
NM,2016,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",228.0
NM,2016,April,Heroin (T40.1),158.0
NM,2016,April,"Opioids (T40.0-T40.4,T40.6)",363.0
NM,2016,April,Natural & semi-synthetic opioids (T40.2),169.0
NM,2016,April,Percent with drugs specified,97.9879275653924
NM,2016,April,"Synthetic opioids, excl. methadone (T40.4)",48.0
NM,2016,August,Heroin (T40.1),154.0
NM,2016,August,Methadone (T40.3),42.0
NM,2016,August,Psychostimulants with abuse potential (T43.6),126.0
NM,2016,August,Percent with drugs specified,97.979797979798
NM,2016,August,Number of Deaths,17651.0
NM,2016,August,"Opioids (T40.0-T40.4,T40.6)",349.0
NM,2016,August,Cocaine (T40.5),57.0
NM,2016,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",195.0
NM,2016,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",232.0
NM,2016,August,"Synthetic opioids, excl. methadone (T40.4)",58.0
NM,2016,August,Natural & semi-synthetic opioids (T40.2),158.0
NM,2016,August,Number of Drug Overdose Deaths,495.0
NM,2016,December,Number of Drug Overdose Deaths,494.0
NM,2016,December,Natural & semi-synthetic opioids (T40.2),158.0
NM,2016,December,"Opioids (T40.0-T40.4,T40.6)",356.0
NM,2016,December,Number of Deaths,17768.0
NM,2016,December,Heroin (T40.1),164.0
NM,2016,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",245.0
NM,2016,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",193.0
NM,2016,December,Cocaine (T40.5),56.0
NM,2016,December,Psychostimulants with abuse potential (T43.6),135.0
NM,2016,December,Methadone (T40.3),44.0
NM,2016,December,"Synthetic opioids, excl. methadone (T40.4)",78.0
NM,2016,December,Percent with drugs specified,98.38056680161941
NM,2016,February,Number of Drug Overdose Deaths,485.0
NM,2016,February,Psychostimulants with abuse potential (T43.6),118.0
NM,2016,February,Number of Deaths,17140.0
NM,2016,February,"Synthetic opioids, excl. methadone (T40.4)",44.0
NM,2016,February,Cocaine (T40.5),46.0
NM,2016,February,"Opioids (T40.0-T40.4,T40.6)",347.0
NM,2016,February,Natural & semi-synthetic opioids (T40.2),167.0
NM,2016,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",198.0
NM,2016,February,Percent with drugs specified,96.90721649484541
NM,2016,February,Methadone (T40.3),35.0
NM,2016,February,Heroin (T40.1),145.0
NM,2016,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",220.0
NM,2016,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",197.0
NM,2016,January,Natural & semi-synthetic opioids (T40.2),164.0
NM,2016,January,"Synthetic opioids, excl. methadone (T40.4)",39.0
NM,2016,January,Methadone (T40.3),37.0
NM,2016,January,Number of Deaths,16987.0
NM,2016,January,Number of Drug Overdose Deaths,473.0
NM,2016,January,Percent with drugs specified,96.82875264270606
NM,2016,January,"Opioids (T40.0-T40.4,T40.6)",338.0
NM,2016,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",216.0
NM,2016,January,Heroin (T40.1),139.0
NM,2016,January,Cocaine (T40.5),44.0
NM,2016,January,Psychostimulants with abuse potential (T43.6),113.0
NM,2016,July,Psychostimulants with abuse potential (T43.6),123.0
NM,2016,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",234.0
NM,2016,July,Methadone (T40.3),44.0
NM,2016,July,"Opioids (T40.0-T40.4,T40.6)",354.0
NM,2016,July,Cocaine (T40.5),55.0
NM,2016,July,Heroin (T40.1),152.0
NM,2016,July,Percent with drugs specified,98.1891348088531
NM,2016,July,Number of Deaths,17593.0
NM,2016,July,Natural & semi-synthetic opioids (T40.2),161.0
NM,2016,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",200.0
NM,2016,July,"Synthetic opioids, excl. methadone (T40.4)",56.0
NM,2016,July,Number of Drug Overdose Deaths,497.0
NM,2016,June,Cocaine (T40.5),51.0
NM,2016,June,"Opioids (T40.0-T40.4,T40.6)",354.0
NM,2016,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",234.0
NM,2016,June,Psychostimulants with abuse potential (T43.6),114.0
NM,2016,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",198.0
NM,2016,June,"Synthetic opioids, excl. methadone (T40.4)",57.0
NM,2016,June,Methadone (T40.3),44.0
NM,2016,June,Number of Drug Overdose Deaths,491.0
NM,2016,June,Number of Deaths,17533.0
NM,2016,June,Percent with drugs specified,97.9633401221996
NM,2016,June,Natural & semi-synthetic opioids (T40.2),159.0
NM,2016,June,Heroin (T40.1),151.0
NM,2016,March,"Opioids (T40.0-T40.4,T40.6)",358.0
NM,2016,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",202.0
NM,2016,March,Methadone (T40.3),38.0
NM,2016,March,Natural & semi-synthetic opioids (T40.2),170.0
NM,2016,March,Psychostimulants with abuse potential (T43.6),119.0
NM,2016,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",227.0
NM,2016,March,"Synthetic opioids, excl. methadone (T40.4)",47.0
NM,2016,March,Cocaine (T40.5),52.0
NM,2016,March,Percent with drugs specified,97.3895582329317
NM,2016,March,Number of Deaths,17301.0
NM,2016,March,Number of Drug Overdose Deaths,498.0
NM,2016,March,Heroin (T40.1),149.0
NM,2016,May,Cocaine (T40.5),50.0
NM,2016,May,"Opioids (T40.0-T40.4,T40.6)",363.0
NM,2016,May,"Synthetic opioids, excl. methadone (T40.4)",56.0
NM,2016,May,Methadone (T40.3),38.0
NM,2016,May,Psychostimulants with abuse potential (T43.6),115.0
NM,2016,May,Percent with drugs specified,97.7867203219316
NM,2016,May,Number of Deaths,17557.0
NM,2016,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",236.0
NM,2016,May,Natural & semi-synthetic opioids (T40.2),168.0
NM,2016,May,Heroin (T40.1),158.0
NM,2016,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",202.0
NM,2016,May,Number of Drug Overdose Deaths,497.0
NM,2016,November,Number of Deaths,17672.0
NM,2016,November,Natural & semi-synthetic opioids (T40.2),154.0
NM,2016,November,Heroin (T40.1),160.0
NM,2016,November,Percent with drugs specified,98.3505154639175
NM,2016,November,Number of Drug Overdose Deaths,485.0
NM,2016,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",187.0
NM,2016,November,Psychostimulants with abuse potential (T43.6),127.0
NM,2016,November,"Synthetic opioids, excl. methadone (T40.4)",70.0
NM,2016,November,"Opioids (T40.0-T40.4,T40.6)",347.0
NM,2016,November,Methadone (T40.3),41.0
NM,2016,November,Cocaine (T40.5),55.0
NM,2016,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",236.0
NM,2016,October,Number of Deaths,17701.0
NM,2016,October,Percent with drugs specified,98.32635983263599
NM,2016,October,Natural & semi-synthetic opioids (T40.2),156.0
NM,2016,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231.0
NM,2016,October,Psychostimulants with abuse potential (T43.6),129.0
NM,2016,October,Methadone (T40.3),39.0
NM,2016,October,Number of Drug Overdose Deaths,478.0
NM,2016,October,Heroin (T40.1),153.0
NM,2016,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",187.0
NM,2016,October,"Opioids (T40.0-T40.4,T40.6)",339.0
NM,2016,October,"Synthetic opioids, excl. methadone (T40.4)",62.0
NM,2016,October,Cocaine (T40.5),57.0
NM,2016,September,Psychostimulants with abuse potential (T43.6),125.0
NM,2016,September,Natural & semi-synthetic opioids (T40.2),159.0
NM,2016,September,Number of Deaths,17636.0
NM,2016,September,"Synthetic opioids, excl. methadone (T40.4)",60.0
NM,2016,September,"Opioids (T40.0-T40.4,T40.6)",350.0
NM,2016,September,Methadone (T40.3),42.0
NM,2016,September,Percent with drugs specified,98.1670061099796
NM,2016,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",195.0
NM,2016,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",237.0
NM,2016,September,Heroin (T40.1),153.0
NM,2016,September,Number of Drug Overdose Deaths,491.0
NM,2016,September,Cocaine (T40.5),57.0
NM,2017,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",195.0
NM,2017,April,Natural & semi-synthetic opioids (T40.2),164.0
NM,2017,April,Psychostimulants with abuse potential (T43.6),157.0
NM,2017,April,"Synthetic opioids, excl. methadone (T40.4)",79.0
NM,2017,April,"Opioids (T40.0-T40.4,T40.6)",358.0
NM,2017,April,Percent with drugs specified,98.8118811881188
NM,2017,April,Number of Deaths,17789.0
NM,2017,April,Methadone (T40.3),38.0
NM,2017,April,Heroin (T40.1),166.0
NM,2017,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",252.0
NM,2017,April,Number of Drug Overdose Deaths,505.0
NM,2017,April,Cocaine (T40.5),52.0
NM,2017,August,Heroin (T40.1),163.0
NM,2017,August,Number of Drug Overdose Deaths,505.0
NM,2017,August,"Synthetic opioids, excl. methadone (T40.4)",77.0
NM,2017,August,"Opioids (T40.0-T40.4,T40.6)",351.0
NM,2017,August,Number of Deaths,17866.0
NM,2017,August,Methadone (T40.3),34.0
NM,2017,August,Natural & semi-synthetic opioids (T40.2),162.0
NM,2017,August,Cocaine (T40.5),54.0
NM,2017,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",189.0
NM,2017,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",243.0
NM,2017,August,Psychostimulants with abuse potential (T43.6),160.0
NM,2017,August,Percent with drugs specified,98.8118811881188
NM,2017,December,"Opioids (T40.0-T40.4,T40.6)",336.0
NM,2017,December,"Synthetic opioids, excl. methadone (T40.4)",75.0
NM,2017,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",174.0
NM,2017,December,Percent with drugs specified,98.7854251012146
NM,2017,December,Natural & semi-synthetic opioids (T40.2),147.0
NM,2017,December,Number of Deaths,18060.0
NM,2017,December,Psychostimulants with abuse potential (T43.6),159.0
NM,2017,December,Heroin (T40.1),145.0
NM,2017,December,Methadone (T40.3),32.0
NM,2017,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231.0
NM,2017,December,Cocaine (T40.5),52.0
NM,2017,December,Number of Drug Overdose Deaths,494.0
NM,2017,February,Natural & semi-synthetic opioids (T40.2),156.0
NM,2017,February,Percent with drugs specified,98.1781376518219
NM,2017,February,Psychostimulants with abuse potential (T43.6),133.0
NM,2017,February,Number of Deaths,17857.0
NM,2017,February,Number of Drug Overdose Deaths,494.0
NM,2017,February,Methadone (T40.3),44.0
NM,2017,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",191.0
NM,2017,February,Heroin (T40.1),158.0
NM,2017,February,"Synthetic opioids, excl. methadone (T40.4)",79.0
NM,2017,February,"Opioids (T40.0-T40.4,T40.6)",353.0
NM,2017,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",248.0
NM,2017,February,Cocaine (T40.5),56.0
NM,2017,January,Number of Deaths,17805.0
NM,2017,January,Psychostimulants with abuse potential (T43.6),134.0
NM,2017,January,Methadone (T40.3),42.0
NM,2017,January,Number of Drug Overdose Deaths,506.0
NM,2017,January,Natural & semi-synthetic opioids (T40.2),158.0
NM,2017,January,Percent with drugs specified,98.4189723320158
NM,2017,January,"Synthetic opioids, excl. methadone (T40.4)",82.0
NM,2017,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",192.0
NM,2017,January,Heroin (T40.1),166.0
NM,2017,January,"Opioids (T40.0-T40.4,T40.6)",361.0
NM,2017,January,Cocaine (T40.5),61.0
NM,2017,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",250.0
NM,2017,July,Heroin (T40.1),170.0
NM,2017,July,Number of Drug Overdose Deaths,515.0
NM,2017,July,"Opioids (T40.0-T40.4,T40.6)",359.0
NM,2017,July,Number of Deaths,17911.0
NM,2017,July,Natural & semi-synthetic opioids (T40.2),165.0
NM,2017,July,"Synthetic opioids, excl. methadone (T40.4)",76.0
NM,2017,July,Cocaine (T40.5),55.0
NM,2017,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",247.0
NM,2017,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",193.0
NM,2017,July,Psychostimulants with abuse potential (T43.6),164.0
NM,2017,July,Percent with drugs specified,98.6407766990291
NM,2017,July,Methadone (T40.3),36.0
NM,2017,June,"Synthetic opioids, excl. methadone (T40.4)",69.0
NM,2017,June,Number of Deaths,17918.0
NM,2017,June,Heroin (T40.1),167.0
NM,2017,June,Psychostimulants with abuse potential (T43.6),161.0
NM,2017,June,"Opioids (T40.0-T40.4,T40.6)",351.0
NM,2017,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",192.0
NM,2017,June,Number of Drug Overdose Deaths,507.0
NM,2017,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",239.0
NM,2017,June,Percent with drugs specified,98.422090729783
NM,2017,June,Methadone (T40.3),36.0
NM,2017,June,Cocaine (T40.5),60.0
NM,2017,June,Natural & semi-synthetic opioids (T40.2),164.0
NM,2017,March,Natural & semi-synthetic opioids (T40.2),161.0
NM,2017,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",193.0
NM,2017,March,Psychostimulants with abuse potential (T43.6),135.0
NM,2017,March,Number of Deaths,17778.0
NM,2017,March,Number of Drug Overdose Deaths,495.0
NM,2017,March,"Synthetic opioids, excl. methadone (T40.4)",81.0
NM,2017,March,"Opioids (T40.0-T40.4,T40.6)",354.0
NM,2017,March,Methadone (T40.3),39.0
NM,2017,March,Cocaine (T40.5),56.0
NM,2017,March,Heroin (T40.1),164.0
NM,2017,March,Percent with drugs specified,98.38383838383841
NM,2017,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",251.0
NM,2017,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",193.0
NM,2017,May,"Synthetic opioids, excl. methadone (T40.4)",71.0
NM,2017,May,Number of Deaths,17875.0
NM,2017,May,Percent with drugs specified,98.43444227005872
NM,2017,May,Psychostimulants with abuse potential (T43.6),159.0
NM,2017,May,Heroin (T40.1),164.0
NM,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",243.0
NM,2017,May,"Opioids (T40.0-T40.4,T40.6)",355.0
NM,2017,May,Methadone (T40.3),39.0
NM,2017,May,Number of Drug Overdose Deaths,511.0
NM,2017,May,Cocaine (T40.5),59.0
NM,2017,May,Natural & semi-synthetic opioids (T40.2),163.0
NM,2017,November,"Opioids (T40.0-T40.4,T40.6)",336.0
NM,2017,November,"Synthetic opioids, excl. methadone (T40.4)",74.0
NM,2017,November,Percent with drugs specified,98.5887096774193
NM,2017,November,Methadone (T40.3),32.0
NM,2017,November,Number of Deaths,18008.0
NM,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",178.0
NM,2017,November,Number of Drug Overdose Deaths,496.0
NM,2017,November,Natural & semi-synthetic opioids (T40.2),150.0
NM,2017,November,Heroin (T40.1),148.0
NM,2017,November,Psychostimulants with abuse potential (T43.6),166.0
NM,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231.0
NM,2017,November,Cocaine (T40.5),51.0
NM,2017,October,Percent with drugs specified,98.6193293885602
NM,2017,October,Methadone (T40.3),32.0
NM,2017,October,Heroin (T40.1),158.0
NM,2017,October,Number of Drug Overdose Deaths,507.0
NM,2017,October,Number of Deaths,17967.0
NM,2017,October,"Synthetic opioids, excl. methadone (T40.4)",77.0
NM,2017,October,Cocaine (T40.5),52.0
NM,2017,October,"Opioids (T40.0-T40.4,T40.6)",343.0
NM,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",234.0
NM,2017,October,Natural & semi-synthetic opioids (T40.2),152.0
NM,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",180.0
NM,2017,October,Psychostimulants with abuse potential (T43.6),170.0
NM,2017,September,Methadone (T40.3),33.0
NM,2017,September,Heroin (T40.1),161.0
NM,2017,September,Number of Deaths,17922.0
NM,2017,September,Number of Drug Overdose Deaths,501.0
NM,2017,September,"Synthetic opioids, excl. methadone (T40.4)",76.0
NM,2017,September,"Opioids (T40.0-T40.4,T40.6)",342.0
NM,2017,September,Percent with drugs specified,98.80239520958081
NM,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",235.0
NM,2017,September,Natural & semi-synthetic opioids (T40.2),155.0
NM,2017,September,Cocaine (T40.5),52.0
NM,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",182.0
NM,2017,September,Psychostimulants with abuse potential (T43.6),165.0
NM,2018,April,Number of Deaths,18190.0
NM,2018,April,"Synthetic opioids, excl. methadone (T40.4)",83.0
NM,2018,April,Natural & semi-synthetic opioids (T40.2),136.0
NM,2018,April,Psychostimulants with abuse potential (T43.6),157.0
NM,2018,April,Number of Drug Overdose Deaths,482.0
NM,2018,April,Cocaine (T40.5),54.0
NM,2018,April,Methadone (T40.3),38.0
NM,2018,April,"Opioids (T40.0-T40.4,T40.6)",318.0
NM,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",165.0
NM,2018,April,Percent with drugs specified,98.5477178423237
NM,2018,April,Heroin (T40.1),124.0
NM,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",224.0
NM,2018,August,"Synthetic opioids, excl. methadone (T40.4)",98.0
NM,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",181.0
NM,2018,August,Psychostimulants with abuse potential (T43.6),182.0
NM,2018,August,Number of Deaths,18305.0
NM,2018,August,Number of Drug Overdose Deaths,510.0
NM,2018,August,Methadone (T40.3),50.0
NM,2018,August,Percent with drugs specified,99.01960784313732
NM,2018,August,Natural & semi-synthetic opioids (T40.2),138.0
NM,2018,August,Cocaine (T40.5),51.0
NM,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",252.0
NM,2018,August,"Opioids (T40.0-T40.4,T40.6)",335.0
NM,2018,August,Heroin (T40.1),122.0
NM,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",175.0
NM,2018,December,Number of Drug Overdose Deaths,525.0
NM,2018,December,Psychostimulants with abuse potential (T43.6),211.0
NM,2018,December,"Opioids (T40.0-T40.4,T40.6)",334.0
NM,2018,December,Number of Deaths,18440.0
NM,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",250.0
NM,2018,December,Methadone (T40.3),51.0
NM,2018,December,Heroin (T40.1),130.0
NM,2018,December,Percent with drugs specified,99.0476190476191
NM,2018,December,Cocaine (T40.5),53.0
NM,2018,December,Natural & semi-synthetic opioids (T40.2),133.0
NM,2018,December,"Synthetic opioids, excl. methadone (T40.4)",103.0
NM,2018,February,Number of Deaths,18160.0
NM,2018,February,Methadone (T40.3),30.0
NM,2018,February,Psychostimulants with abuse potential (T43.6),160.0
NM,2018,February,"Synthetic opioids, excl. methadone (T40.4)",78.0
NM,2018,February,Percent with drugs specified,98.559670781893
NM,2018,February,Natural & semi-synthetic opioids (T40.2),144.0
NM,2018,February,Cocaine (T40.5),54.0
NM,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",167.0
NM,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",223.0
NM,2018,February,Heroin (T40.1),139.0
NM,2018,February,Number of Drug Overdose Deaths,486.0
NM,2018,February,"Opioids (T40.0-T40.4,T40.6)",328.0
NM,2018,January,"Synthetic opioids, excl. methadone (T40.4)",76.0
NM,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",171.0
NM,2018,January,Number of Deaths,18152.0
NM,2018,January,Psychostimulants with abuse potential (T43.6),163.0
NM,2018,January,Percent with drugs specified,98.36400817995909
NM,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",225.0
NM,2018,January,Methadone (T40.3),31.0
NM,2018,January,Natural & semi-synthetic opioids (T40.2),146.0
NM,2018,January,Cocaine (T40.5),51.0
NM,2018,January,Heroin (T40.1),140.0
NM,2018,January,"Opioids (T40.0-T40.4,T40.6)",330.0
NM,2018,January,Number of Drug Overdose Deaths,489.0
NM,2018,July,"Synthetic opioids, excl. methadone (T40.4)",96.0
NM,2018,July,Cocaine (T40.5),50.0
NM,2018,July,Natural & semi-synthetic opioids (T40.2),130.0
NM,2018,July,Number of Drug Overdose Deaths,491.0
NM,2018,July,Psychostimulants with abuse potential (T43.6),175.0
NM,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",170.0
NM,2018,July,Percent with drugs specified,99.18533604887979
NM,2018,July,Heroin (T40.1),115.0
NM,2018,July,Number of Deaths,18224.0
NM,2018,July,"Opioids (T40.0-T40.4,T40.6)",324.0
NM,2018,July,Methadone (T40.3),47.0
NM,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",242.0
NM,2018,June,Number of Deaths,18189.0
NM,2018,June,"Synthetic opioids, excl. methadone (T40.4)",93.0
NM,2018,June,Percent with drugs specified,99.2015968063872
NM,2018,June,Natural & semi-synthetic opioids (T40.2),139.0
NM,2018,June,Cocaine (T40.5),50.0
NM,2018,June,Heroin (T40.1),130.0
NM,2018,June,Number of Drug Overdose Deaths,501.0
NM,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",174.0
NM,2018,June,Methadone (T40.3),42.0
NM,2018,June,Psychostimulants with abuse potential (T43.6),177.0
NM,2018,June,"Opioids (T40.0-T40.4,T40.6)",337.0
NM,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",243.0
NM,2018,March,"Synthetic opioids, excl. methadone (T40.4)",81.0
NM,2018,March,Number of Deaths,18197.0
NM,2018,March,Natural & semi-synthetic opioids (T40.2),133.0
NM,2018,March,Cocaine (T40.5),52.0
NM,2018,March,Psychostimulants with abuse potential (T43.6),167.0
NM,2018,March,Number of Drug Overdose Deaths,485.0
NM,2018,March,Percent with drugs specified,98.5567010309278
NM,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",163.0
NM,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",221.0
NM,2018,March,Heroin (T40.1),134.0
NM,2018,March,Methadone (T40.3),37.0
NM,2018,March,"Opioids (T40.0-T40.4,T40.6)",326.0
NM,2018,May,Methadone (T40.3),39.0
NM,2018,May,Cocaine (T40.5),54.0
NM,2018,May,Percent with drugs specified,99.1666666666667
NM,2018,May,Heroin (T40.1),123.0
NM,2018,May,"Synthetic opioids, excl. methadone (T40.4)",87.0
NM,2018,May,Number of Drug Overdose Deaths,480.0
NM,2018,May,Number of Deaths,18068.0
NM,2018,May,Psychostimulants with abuse potential (T43.6),163.0
NM,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",229.0
NM,2018,May,Natural & semi-synthetic opioids (T40.2),134.0
NM,2018,May,"Opioids (T40.0-T40.4,T40.6)",320.0
NM,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",166.0
NM,2018,November,Psychostimulants with abuse potential (T43.6),192.0
NM,2018,November,"Opioids (T40.0-T40.4,T40.6)",328.0
NM,2018,November,Methadone (T40.3),50.0
NM,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",241.0
NM,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",173.0
NM,2018,November,Percent with drugs specified,99.21104536489149
NM,2018,November,Cocaine (T40.5),54.0
NM,2018,November,Number of Drug Overdose Deaths,507.0
NM,2018,November,Heroin (T40.1),130.0
NM,2018,November,Number of Deaths,18497.0
NM,2018,November,Natural & semi-synthetic opioids (T40.2),133.0
NM,2018,November,"Synthetic opioids, excl. methadone (T40.4)",96.0
NM,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",179.0
NM,2018,October,Cocaine (T40.5),54.0
NM,2018,October,Number of Drug Overdose Deaths,515.0
NM,2018,October,"Opioids (T40.0-T40.4,T40.6)",333.0
NM,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",246.0
NM,2018,October,Methadone (T40.3),51.0
NM,2018,October,Psychostimulants with abuse potential (T43.6),190.0
NM,2018,October,"Synthetic opioids, excl. methadone (T40.4)",94.0
NM,2018,October,Natural & semi-synthetic opioids (T40.2),137.0
NM,2018,October,Percent with drugs specified,99.2233009708738
NM,2018,October,Number of Deaths,18434.0
NM,2018,October,Heroin (T40.1),129.0
NM,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",185.0
NM,2018,September,"Opioids (T40.0-T40.4,T40.6)",345.0
NM,2018,September,Cocaine (T40.5),55.0
NM,2018,September,Number of Deaths,18400.0
NM,2018,September,Number of Drug Overdose Deaths,524.0
NM,2018,September,"Synthetic opioids, excl. methadone (T40.4)",97.0
NM,2018,September,Natural & semi-synthetic opioids (T40.2),142.0
NM,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",254.0
NM,2018,September,Methadone (T40.3),52.0
NM,2018,September,Heroin (T40.1),133.0
NM,2018,September,Percent with drugs specified,99.04580152671758
NM,2018,September,Psychostimulants with abuse potential (T43.6),191.0
NM,2019,April,Heroin (T40.1),142.0
