State,Year,Month,Drug Name,Death Count
NV,2018,May,Prescription Opioids,241
NV,2018,May,Opioids ,415
NV,2018,May,Prescription Opioids,274
NV,2018,November,Psychostimulants ,338
NV,2018,November,Opioids ,394
NV,2018,November,Methadone,35
NV,2018,November,Prescription Opioids,295
NV,2018,November,Prescription Opioids,245
NV,2018,November,Cocaine ,52
NV,2018,November,Heroin ,114
NV,2018,November,Prescription Opioids,220
NV,2018,November,Prescription Opioids,86
NV,2018,October,Prescription Opioids,256
NV,2018,October,Cocaine ,49
NV,2018,October,Opioids ,399
NV,2018,October,Prescription Opioids,301
NV,2018,October,Methadone,34
NV,2018,October,Psychostimulants ,332
NV,2018,October,Prescription Opioids,81
NV,2018,October,Prescription Opioids,231
NV,2018,October,Heroin ,112
NV,2018,September,Prescription Opioids,261
NV,2018,September,Opioids ,405
NV,2018,September,Cocaine ,52
NV,2018,September,Prescription Opioids,79
NV,2018,September,Prescription Opioids,238
NV,2018,September,Prescription Opioids,304
NV,2018,September,Methadone,33
NV,2018,September,Heroin ,114
NV,2018,September,Psychostimulants ,345
NV,2019,April,Heroin ,129
NV,2019,April,Prescription Opioids,107
NV,2019,April,Psychostimulants ,350
NV,2019,April,Prescription Opioids,218
NV,2019,April,Methadone,34
NV,2019,April,Prescription Opioids,240
NV,2019,April,Prescription Opioids,311
NV,2019,April,Cocaine ,48
NV,2019,April,Opioids ,422
NV,2019,August,Cocaine ,52
NV,2019,August,Prescription Opioids,113
NV,2019,August,Psychostimulants ,352
NV,2019,August,Heroin ,133
NV,2019,August,Prescription Opioids,205
NV,2019,August,Prescription Opioids,230
NV,2019,August,Methadone,35
NV,2019,August,Opioids ,417
NV,2019,August,Prescription Opioids,304
NV,2019,December,Psychostimulants ,336
NV,2019,December,Prescription Opioids,292
NV,2019,December,Prescription Opioids,208
NV,2019,December,Heroin ,136
NV,2019,December,Methadone,32
NV,2019,December,Opioids ,411
NV,2019,December,Cocaine ,59
NV,2019,December,Prescription Opioids,123
NV,2019,December,Prescription Opioids,185
NV,2019,February,Psychostimulants ,357
NV,2019,February,Prescription Opioids,243
NV,2019,February,Prescription Opioids,304
NV,2019,February,Methadone,36
NV,2019,February,Prescription Opioids,97
NV,2019,February,Cocaine ,49
NV,2019,February,Heroin ,123
NV,2019,February,Opioids ,410
NV,2019,February,Prescription Opioids,219
NV,2019,January,Cocaine ,48
NV,2019,January,Methadone,35
NV,2019,January,Opioids ,413
NV,2019,January,Prescription Opioids,228
NV,2019,January,Psychostimulants ,355
NV,2019,January,Prescription Opioids,310
NV,2019,January,Heroin ,122
NV,2019,January,Prescription Opioids,251
NV,2019,January,Prescription Opioids,96
NV,2019,July,Methadone,35
NV,2019,July,Cocaine ,51
NV,2019,July,Opioids ,418
NV,2019,July,Prescription Opioids,113
NV,2019,July,Prescription Opioids,232
NV,2019,July,Heroin ,133
NV,2019,July,Prescription Opioids,207
NV,2019,July,Prescription Opioids,306
NV,2019,July,Psychostimulants ,365
NV,2019,June,Cocaine ,46
NV,2019,June,Psychostimulants ,371
NV,2019,June,Prescription Opioids,240
NV,2019,June,Methadone,35
NV,2019,June,Prescription Opioids,107
NV,2019,June,Prescription Opioids,215
NV,2019,June,Opioids ,424
NV,2019,June,Prescription Opioids,309
NV,2019,June,Heroin ,139
NV,2019,March,Psychostimulants ,357
NV,2019,March,Methadone,33
NV,2019,March,Opioids ,414
NV,2019,March,Prescription Opioids,217
NV,2019,March,Prescription Opioids,102
NV,2019,March,Cocaine ,53
NV,2019,March,Prescription Opioids,305
NV,2019,March,Heroin ,124
NV,2019,March,Prescription Opioids,239
NV,2019,May,Cocaine ,47
NV,2019,May,Methadone,36
NV,2019,May,Prescription Opioids,111
NV,2019,May,Psychostimulants ,365
NV,2019,May,Prescription Opioids,317
NV,2019,May,Prescription Opioids,221
NV,2019,May,Prescription Opioids,245
NV,2019,May,Opioids ,428
NV,2019,May,Heroin ,134
NV,2019,November,Prescription Opioids,213
NV,2019,November,Prescription Opioids,119
NV,2019,November,Prescription Opioids,293
NV,2019,November,Methadone,33
NV,2019,November,Opioids ,414
NV,2019,November,Cocaine ,58
NV,2019,November,Psychostimulants ,346
NV,2019,November,Prescription Opioids,191
NV,2019,November,Heroin ,139
NV,2019,October,Cocaine ,57
NV,2019,October,Heroin ,138
NV,2019,October,Prescription Opioids,293
NV,2019,October,Psychostimulants ,350
NV,2019,October,Opioids ,412
NV,2019,October,Prescription Opioids,213
NV,2019,October,Prescription Opioids,190
NV,2019,October,Prescription Opioids,119
NV,2019,October,Methadone,34
NV,2019,September,Cocaine ,58
NV,2019,September,Prescription Opioids,118
NV,2019,September,Opioids ,418
NV,2019,September,Psychostimulants ,351
NV,2019,September,Methadone,37
NV,2019,September,Prescription Opioids,197
NV,2019,September,Prescription Opioids,224
NV,2019,September,Prescription Opioids,301
NV,2019,September,Heroin ,135
NV,2020,April,Psychostimulants ,352
NV,2020,April,Prescription Opioids,314
NV,2020,April,Heroin ,136
NV,2020,April,Methadone,32
NV,2020,April,Opioids ,433
NV,2020,April,Cocaine ,71
NV,2020,April,Prescription Opioids,212
NV,2020,April,Prescription Opioids,186
NV,2020,April,Prescription Opioids,149
NV,2020,February,Cocaine ,56
NV,2020,February,Psychostimulants ,329
NV,2020,February,Methadone,30
NV,2020,February,Prescription Opioids,203
NV,2020,February,Prescription Opioids,294
NV,2020,February,Prescription Opioids,133
NV,2020,February,Heroin ,130
NV,2020,February,Opioids ,408
NV,2020,February,Prescription Opioids,180
NV,2020,January,Prescription Opioids,202
NV,2020,January,Psychostimulants ,331
NV,2020,January,Opioids ,404
NV,2020,January,Cocaine ,58
NV,2020,January,Methadone,31
NV,2020,January,Prescription Opioids,289
NV,2020,January,Prescription Opioids,178
NV,2020,January,Heroin ,130
NV,2020,January,Prescription Opioids,127
NV,2020,March,Prescription Opioids,204
NV,2020,March,Psychostimulants ,336
NV,2020,March,Methadone,31
NV,2020,March,Prescription Opioids,135
NV,2020,March,Prescription Opioids,297
NV,2020,March,Opioids ,414
NV,2020,March,Cocaine ,58
NV,2020,March,Prescription Opioids,180
NV,2020,March,Heroin ,133
NY,2016,April,Prescription Opioids,613
NY,2016,April,Cocaine ,382
NY,2016,April,Psychostimulants ,55
NY,2016,April,Methadone,122
NY,2016,April,Prescription Opioids,1148
NY,2016,April,Heroin ,738
NY,2016,April,Opioids ,1644
NY,2016,April,Prescription Opioids,522
NY,2016,April,Prescription Opioids,706
NY,2016,August,Heroin ,762
NY,2016,August,Methadone,123
NY,2016,August,Psychostimulants ,74
NY,2016,August,Opioids ,1785
NY,2016,August,Cocaine ,467
NY,2016,August,Prescription Opioids,644
NY,2016,August,Prescription Opioids,1325
NY,2016,August,Prescription Opioids,898
NY,2016,August,Prescription Opioids,549
NY,2016,December,Prescription Opioids,586
NY,2016,December,Opioids ,1928
NY,2016,December,Heroin ,770
NY,2016,December,Prescription Opioids,1521
NY,2016,December,Prescription Opioids,680
NY,2016,December,Cocaine ,517
NY,2016,December,Psychostimulants ,90
NY,2016,December,Methadone,123
NY,2016,December,Prescription Opioids,1095
NY,2016,February,Psychostimulants ,47
NY,2016,February,Prescription Opioids,626
NY,2016,February,Cocaine ,377
NY,2016,February,Opioids ,1571
NY,2016,February,Prescription Opioids,500
NY,2016,February,Prescription Opioids,594
NY,2016,February,Methadone,127
NY,2016,February,Heroin ,704
NY,2016,February,Prescription Opioids,1068
NY,2016,January,Prescription Opioids,568
NY,2016,January,Prescription Opioids,479
NY,2016,January,Prescription Opioids,569
NY,2016,January,Methadone,121
NY,2016,January,Opioids ,1499
NY,2016,January,Prescription Opioids,994
NY,2016,January,Heroin ,682
NY,2016,January,Cocaine ,366
NY,2016,January,Psychostimulants ,45
NY,2016,July,Psychostimulants ,72
NY,2016,July,Prescription Opioids,1288
NY,2016,July,Methadone,122
NY,2016,July,Opioids ,1752
NY,2016,July,Cocaine ,440
NY,2016,July,Heroin ,764
NY,2016,July,Prescription Opioids,547
NY,2016,July,Prescription Opioids,639
NY,2016,July,Prescription Opioids,856
NY,2016,June,Cocaine ,420
NY,2016,June,Opioids ,1713
NY,2016,June,Prescription Opioids,1246
NY,2016,June,Psychostimulants ,68
NY,2016,June,Prescription Opioids,635
NY,2016,June,Prescription Opioids,809
NY,2016,June,Methadone,124
NY,2016,June,Prescription Opioids,543
NY,2016,June,Heroin ,753
NY,2016,March,Opioids ,1621
NY,2016,March,Prescription Opioids,616
NY,2016,March,Methadone,130
NY,2016,March,Prescription Opioids,520
NY,2016,March,Psychostimulants ,46
NY,2016,March,Prescription Opioids,1124
NY,2016,March,Prescription Opioids,671
NY,2016,March,Cocaine ,378
NY,2016,March,Heroin ,728
NY,2016,May,Cocaine ,393
NY,2016,May,Opioids ,1673
NY,2016,May,Prescription Opioids,751
NY,2016,May,Methadone,119
NY,2016,May,Psychostimulants ,61
NY,2016,May,Prescription Opioids,1186
NY,2016,May,Prescription Opioids,537
NY,2016,May,Heroin ,730
NY,2016,May,Prescription Opioids,625
NY,2016,November,Prescription Opioids,578
NY,2016,November,Heroin ,763
NY,2016,November,Prescription Opioids,671
NY,2016,November,Psychostimulants ,85
NY,2016,November,Prescription Opioids,1038
NY,2016,November,Opioids ,1880
NY,2016,November,Methadone,124
NY,2016,November,Cocaine ,502
NY,2016,November,Prescription Opioids,1469
NY,2016,October,Prescription Opioids,576
NY,2016,October,Prescription Opioids,1430
NY,2016,October,Psychostimulants ,78
NY,2016,October,Methadone,118
NY,2016,October,Heroin ,763
NY,2016,October,Prescription Opioids,664
NY,2016,October,Opioids ,1854
NY,2016,October,Prescription Opioids,996
NY,2016,October,Cocaine ,488
NY,2016,September,Psychostimulants ,76
NY,2016,September,Prescription Opioids,562
NY,2016,September,Prescription Opioids,940
NY,2016,September,Opioids ,1813
NY,2016,September,Methadone,116
NY,2016,September,Prescription Opioids,652
NY,2016,September,Prescription Opioids,1366
NY,2016,September,Heroin ,765
NY,2016,September,Cocaine ,478
NY,2017,April,Prescription Opioids,665
NY,2017,April,Prescription Opioids,580
NY,2017,April,Psychostimulants ,101
NY,2017,April,Prescription Opioids,1272
NY,2017,April,Opioids ,1999
NY,2017,April,Methadone,115
NY,2017,April,Heroin ,779
NY,2017,April,Prescription Opioids,1659
NY,2017,April,Cocaine ,585
NY,2017,August,Heroin ,800
NY,2017,August,Prescription Opioids,1445
NY,2017,August,Opioids ,2122
NY,2017,August,Methadone,123
NY,2017,August,Prescription Opioids,563
NY,2017,August,Cocaine ,650
NY,2017,August,Prescription Opioids,658
NY,2017,August,Prescription Opioids,1823
NY,2017,August,Psychostimulants ,119
NY,2017,December,Opioids ,2063
NY,2017,December,Prescription Opioids,1455
NY,2017,December,Prescription Opioids,634
NY,2017,December,Prescription Opioids,538
NY,2017,December,Psychostimulants ,126
NY,2017,December,Heroin ,748
NY,2017,December,Methadone,125
NY,2017,December,Prescription Opioids,1802
NY,2017,December,Cocaine ,690
NY,2017,February,Prescription Opioids,581
NY,2017,February,Psychostimulants ,92
NY,2017,February,Methadone,117
NY,2017,February,Prescription Opioids,669
NY,2017,February,Heroin ,771
NY,2017,February,Prescription Opioids,1194
NY,2017,February,Opioids ,1958
NY,2017,February,Prescription Opioids,1591
NY,2017,February,Cocaine ,543
NY,2017,January,Psychostimulants ,85
NY,2017,January,Methadone,122
NY,2017,January,Prescription Opioids,590
NY,2017,January,Prescription Opioids,1160
NY,2017,January,Prescription Opioids,683
NY,2017,January,Heroin ,769
NY,2017,January,Opioids ,1956
NY,2017,January,Cocaine ,531
NY,2017,January,Prescription Opioids,1577
NY,2017,July,Heroin ,792
NY,2017,July,Opioids ,2112
NY,2017,July,Prescription Opioids,572
NY,2017,July,Prescription Opioids,1424
NY,2017,July,Cocaine ,644
NY,2017,July,Prescription Opioids,1804
NY,2017,July,Prescription Opioids,667
NY,2017,July,Psychostimulants ,113
NY,2017,July,Methadone,124
NY,2017,June,Prescription Opioids,1387
NY,2017,June,Heroin ,784
NY,2017,June,Psychostimulants ,108
NY,2017,June,Opioids ,2094
NY,2017,June,Prescription Opioids,664
NY,2017,June,Prescription Opioids,1769
NY,2017,June,Methadone,120
NY,2017,June,Cocaine ,629
NY,2017,June,Prescription Opioids,572
NY,2017,March,Prescription Opioids,586
NY,2017,March,Prescription Opioids,670
NY,2017,March,Psychostimulants ,100
NY,2017,March,Prescription Opioids,1246
NY,2017,March,Opioids ,1995
NY,2017,March,Methadone,115
NY,2017,March,Cocaine ,569
NY,2017,March,Heroin ,779
NY,2017,March,Prescription Opioids,1639
NY,2017,May,Prescription Opioids,660
NY,2017,May,Prescription Opioids,1337
NY,2017,May,Psychostimulants ,107
NY,2017,May,Heroin ,794
NY,2017,May,Prescription Opioids,1727
NY,2017,May,Opioids ,2054
NY,2017,May,Methadone,118
NY,2017,May,Cocaine ,612
NY,2017,May,Prescription Opioids,572
NY,2017,November,Opioids ,2078
NY,2017,November,Prescription Opioids,1457
NY,2017,November,Methadone,125
NY,2017,November,Prescription Opioids,649
NY,2017,November,Prescription Opioids,552
NY,2017,November,Heroin ,751
NY,2017,November,Psychostimulants ,126
NY,2017,November,Prescription Opioids,1812
NY,2017,November,Cocaine ,676
NY,2017,October,Methadone,130
NY,2017,October,Heroin ,783
NY,2017,October,Prescription Opioids,1481
NY,2017,October,Cocaine ,683
NY,2017,October,Opioids ,2118
NY,2017,October,Prescription Opioids,1839
NY,2017,October,Prescription Opioids,539
NY,2017,October,Prescription Opioids,641
NY,2017,October,Psychostimulants ,129
NY,2017,September,Methadone,127
NY,2017,September,Heroin ,786
NY,2017,September,Prescription Opioids,1489
NY,2017,September,Opioids ,2145
NY,2017,September,Prescription Opioids,1859
NY,2017,September,Prescription Opioids,556
NY,2017,September,Cocaine ,679
NY,2017,September,Prescription Opioids,654
NY,2017,September,Psychostimulants ,123
NY,2018,April,Prescription Opioids,1371
NY,2018,April,Prescription Opioids,524
NY,2018,April,Psychostimulants ,124
NY,2018,April,Cocaine ,655
NY,2018,April,Methadone,116
NY,2018,April,Opioids ,1917
NY,2018,April,Prescription Opioids,616
NY,2018,April,Heroin ,680
NY,2018,April,Prescription Opioids,1715
NY,2018,August,Prescription Opioids,1345
NY,2018,August,Prescription Opioids,614
NY,2018,August,Psychostimulants ,112
NY,2018,August,Methadone,107
NY,2018,August,Prescription Opioids,531
NY,2018,August,Cocaine ,663
NY,2018,August,Prescription Opioids,1672
NY,2018,August,Opioids ,1837
NY,2018,August,Heroin ,647
NY,2018,December,Prescription Opioids,603
NY,2018,December,Psychostimulants ,111
NY,2018,December,Opioids ,1856
NY,2018,December,Prescription Opioids,1699
NY,2018,December,Methadone,101
NY,2018,December,Heroin ,662
NY,2018,December,Cocaine ,670
NY,2018,December,Prescription Opioids,520
NY,2018,December,Prescription Opioids,1364
NY,2018,February,Methadone,117
NY,2018,February,Psychostimulants ,136
NY,2018,February,Prescription Opioids,1424
NY,2018,February,Prescription Opioids,539
NY,2018,February,Cocaine ,692
NY,2018,February,Prescription Opioids,629
NY,2018,February,Prescription Opioids,1772
NY,2018,February,Heroin ,720
NY,2018,February,Opioids ,2014
NY,2018,January,Prescription Opioids,1448
NY,2018,January,Prescription Opioids,633
NY,2018,January,Psychostimulants ,135
NY,2018,January,Prescription Opioids,1801
NY,2018,January,Methadone,117
NY,2018,January,Prescription Opioids,544
NY,2018,January,Cocaine ,702
NY,2018,January,Heroin ,749
NY,2018,January,Opioids ,2056
NY,2018,July,Prescription Opioids,1332
NY,2018,July,Cocaine ,665
NY,2018,July,Prescription Opioids,517
NY,2018,July,Psychostimulants ,118
NY,2018,July,Prescription Opioids,601
NY,2018,July,Heroin ,662
NY,2018,July,Opioids ,1832
NY,2018,July,Methadone,108
NY,2018,July,Prescription Opioids,1659
NY,2018,June,Prescription Opioids,1328
NY,2018,June,Prescription Opioids,528
NY,2018,June,Cocaine ,664
NY,2018,June,Heroin ,673
NY,2018,June,Prescription Opioids,614
NY,2018,June,Methadone,111
NY,2018,June,Psychostimulants ,121
NY,2018,June,Opioids ,1842
NY,2018,June,Prescription Opioids,1664
NY,2018,March,Prescription Opioids,1389
NY,2018,March,Prescription Opioids,521
NY,2018,March,Cocaine ,674
NY,2018,March,Psychostimulants ,130
NY,2018,March,Prescription Opioids,613
NY,2018,March,Prescription Opioids,1728
NY,2018,March,Heroin ,691
NY,2018,March,Methadone,116
NY,2018,March,Opioids ,1950
NY,2018,May,Methadone,113
NY,2018,May,Cocaine ,652
NY,2018,May,Heroin ,672
NY,2018,May,Prescription Opioids,1342
NY,2018,May,Psychostimulants ,120
NY,2018,May,Prescription Opioids,1680
NY,2018,May,Prescription Opioids,528
NY,2018,May,Opioids ,1869
NY,2018,May,Prescription Opioids,616
NY,2018,November,Psychostimulants ,113
NY,2018,November,Opioids ,1862
NY,2018,November,Methadone,107
NY,2018,November,Prescription Opioids,1701
NY,2018,November,Prescription Opioids,606
NY,2018,November,Cocaine ,685
NY,2018,November,Heroin ,660
NY,2018,November,Prescription Opioids,519
NY,2018,November,Prescription Opioids,1372
NY,2018,October,Prescription Opioids,618
NY,2018,October,Cocaine ,678
NY,2018,October,Opioids ,1841
NY,2018,October,Prescription Opioids,1681
NY,2018,October,Methadone,105
NY,2018,October,Psychostimulants ,109
NY,2018,October,Prescription Opioids,1351
NY,2018,October,Prescription Opioids,533
NY,2018,October,Heroin ,643
NY,2018,September,Prescription Opioids,605
NY,2018,September,Opioids ,1799
NY,2018,September,Cocaine ,645
NY,2018,September,Prescription Opioids,1314
NY,2018,September,Prescription Opioids,521
NY,2018,September,Prescription Opioids,1640
NY,2018,September,Methadone,106
NY,2018,September,Heroin ,638
NY,2018,September,Psychostimulants ,114
NY,2019,April,Heroin ,621
NY,2019,April,Prescription Opioids,1332
NY,2019,April,Psychostimulants ,114
NY,2019,April,Prescription Opioids,479
NY,2019,April,Methadone,104
NY,2019,April,Prescription Opioids,568
NY,2019,April,Prescription Opioids,1637
NY,2019,April,Cocaine ,675
NY,2019,April,Opioids ,1785
NY,2019,August,Cocaine ,659
NY,2019,August,Prescription Opioids,1303
NY,2019,August,Psychostimulants ,131
NY,2019,August,Heroin ,552
NY,2019,August,Prescription Opioids,452
NY,2019,August,Prescription Opioids,536
NY,2019,August,Methadone,100
NY,2019,August,Opioids ,1724
NY,2019,August,Prescription Opioids,1596
NY,2019,December,Psychostimulants ,147
NY,2019,December,Prescription Opioids,1615
NY,2019,December,Prescription Opioids,530
NY,2019,December,Heroin ,505
NY,2019,December,Methadone,110
NY,2019,December,Opioids ,1709
NY,2019,December,Cocaine ,692
NY,2019,December,Prescription Opioids,1350
NY,2019,December,Prescription Opioids,438
NY,2019,February,Psychostimulants ,99
NY,2019,February,Prescription Opioids,571
NY,2019,February,Prescription Opioids,1639
NY,2019,February,Methadone,98
NY,2019,February,Prescription Opioids,1326
NY,2019,February,Cocaine ,662
NY,2019,February,Heroin ,628
NY,2019,February,Opioids ,1786
NY,2019,February,Prescription Opioids,488
NY,2019,January,Cocaine ,646
NY,2019,January,Methadone,103
NY,2019,January,Opioids ,1787
NY,2019,January,Prescription Opioids,496
NY,2019,January,Psychostimulants ,105
NY,2019,January,Prescription Opioids,1641
NY,2019,January,Heroin ,621
NY,2019,January,Prescription Opioids,583
NY,2019,January,Prescription Opioids,1319
NY,2019,July,Methadone,96
NY,2019,July,Cocaine ,653
NY,2019,July,Opioids ,1737
NY,2019,July,Prescription Opioids,1299
NY,2019,July,Prescription Opioids,548
NY,2019,July,Heroin ,563
NY,2019,July,Prescription Opioids,469
NY,2019,July,Prescription Opioids,1600
NY,2019,July,Psychostimulants ,125
NY,2019,June,Cocaine ,649
NY,2019,June,Psychostimulants ,119
NY,2019,June,Prescription Opioids,540
NY,2019,June,Methadone,96
NY,2019,June,Prescription Opioids,1307
NY,2019,June,Prescription Opioids,459
NY,2019,June,Opioids ,1741
NY,2019,June,Prescription Opioids,1600
NY,2019,June,Heroin ,584
NY,2019,March,Psychostimulants ,107
NY,2019,March,Methadone,103
NY,2019,March,Opioids ,1800
NY,2019,March,Prescription Opioids,495
NY,2019,March,Prescription Opioids,1338
NY,2019,March,Cocaine ,669
NY,2019,March,Prescription Opioids,1651
NY,2019,March,Heroin ,634
NY,2019,March,Prescription Opioids,584
NY,2019,May,Cocaine ,670
NY,2019,May,Methadone,99
NY,2019,May,Prescription Opioids,1317
NY,2019,May,Psychostimulants ,113
NY,2019,May,Prescription Opioids,1609
NY,2019,May,Prescription Opioids,463
NY,2019,May,Prescription Opioids,549
NY,2019,May,Opioids ,1754
NY,2019,May,Heroin ,597
NY,2019,November,Prescription Opioids,536
NY,2019,November,Prescription Opioids,1345
NY,2019,November,Prescription Opioids,1626
NY,2019,November,Methadone,106
NY,2019,November,Opioids ,1729
NY,2019,November,Cocaine ,677
NY,2019,November,Psychostimulants ,137
NY,2019,November,Prescription Opioids,448
NY,2019,November,Heroin ,525
NY,2019,October,Cocaine ,657
NY,2019,October,Heroin ,528
NY,2019,October,Prescription Opioids,1605
NY,2019,October,Psychostimulants ,133
NY,2019,October,Opioids ,1715
NY,2019,October,Prescription Opioids,533
NY,2019,October,Prescription Opioids,446
NY,2019,October,Prescription Opioids,1322
NY,2019,October,Methadone,102
NY,2019,September,Cocaine ,668
NY,2019,September,Prescription Opioids,1322
NY,2019,September,Opioids ,1733
NY,2019,September,Psychostimulants ,126
NY,2019,September,Methadone,104
NY,2019,September,Prescription Opioids,452
NY,2019,September,Prescription Opioids,540
NY,2019,September,Prescription Opioids,1611
NY,2019,September,Heroin ,554
NY,2020,April,Psychostimulants ,196
NY,2020,April,Prescription Opioids,1839
NY,2020,April,Heroin ,517
NY,2020,April,Methadone,112
NY,2020,April,Opioids ,1925
NY,2020,April,Cocaine ,774
NY,2020,April,Prescription Opioids,543
NY,2020,April,Prescription Opioids,451
NY,2020,April,Prescription Opioids,1582
NY,2020,February,Cocaine ,733
NY,2020,February,Psychostimulants ,168
NY,2020,February,Methadone,113
NY,2020,February,Prescription Opioids,548
NY,2020,February,Prescription Opioids,1703
NY,2020,February,Prescription Opioids,1435
NY,2020,February,Heroin ,514
NY,2020,February,Opioids ,1792
NY,2020,February,Prescription Opioids,454
NY,2020,January,Prescription Opioids,546
NY,2020,January,Psychostimulants ,161
NY,2020,January,Opioids ,1756
NY,2020,January,Cocaine ,711
NY,2020,January,Methadone,112
NY,2020,January,Prescription Opioids,1664
NY,2020,January,Prescription Opioids,453
NY,2020,January,Heroin ,514
NY,2020,January,Prescription Opioids,1395
NY,2020,March,Prescription Opioids,536
NY,2020,March,Psychostimulants ,188
NY,2020,March,Methadone,107
NY,2020,March,Prescription Opioids,1476
NY,2020,March,Prescription Opioids,1738
NY,2020,March,Opioids ,1825
NY,2020,March,Cocaine ,755
NY,2020,March,Prescription Opioids,448
NY,2020,March,Heroin ,501
OH,2016,April,Prescription Opioids,769
OH,2016,April,Cocaine ,797
OH,2016,April,Psychostimulants ,142
OH,2016,April,Methadone,110
OH,2016,April,Prescription Opioids,2099
OH,2016,April,Heroin ,1518
OH,2016,April,Opioids ,2987
OH,2016,April,Prescription Opioids,675
OH,2016,April,Prescription Opioids,1540
OH,2016,August,Heroin ,1494
OH,2016,August,Methadone,97
OH,2016,August,Psychostimulants ,179
OH,2016,August,Opioids ,3237
OH,2016,August,Cocaine ,931
OH,2016,August,Prescription Opioids,740
OH,2016,August,Prescription Opioids,2414
OH,2016,August,Prescription Opioids,1897
OH,2016,August,Prescription Opioids,657
OH,2016,December,Prescription Opioids,786
OH,2016,December,Opioids ,3627
OH,2016,December,Heroin ,1469
OH,2016,December,Prescription Opioids,2889
OH,2016,December,Prescription Opioids,870
OH,2016,December,Cocaine ,1137
OH,2016,December,Psychostimulants ,242
OH,2016,December,Methadone,98
OH,2016,December,Prescription Opioids,2305
OH,2016,February,Psychostimulants ,120
OH,2016,February,Prescription Opioids,1373
OH,2016,February,Cocaine ,751
OH,2016,February,Opioids ,2870
OH,2016,February,Prescription Opioids,681
OH,2016,February,Prescription Opioids,773
OH,2016,February,Methadone,109
OH,2016,February,Heroin ,1527
OH,2016,February,Prescription Opioids,1939
OH,2016,January,Prescription Opioids,775
OH,2016,January,Prescription Opioids,685
OH,2016,January,Prescription Opioids,1314
OH,2016,January,Methadone,108
OH,2016,January,Opioids ,2801
OH,2016,January,Prescription Opioids,1875
OH,2016,January,Heroin ,1511
OH,2016,January,Cocaine ,721
OH,2016,January,Psychostimulants ,117
OH,2016,July,Psychostimulants ,157
OH,2016,July,Prescription Opioids,2314
OH,2016,July,Methadone,101
OH,2016,July,Opioids ,3148
OH,2016,July,Cocaine ,903
OH,2016,July,Heroin ,1487
OH,2016,July,Prescription Opioids,645
OH,2016,July,Prescription Opioids,731
OH,2016,July,Prescription Opioids,1803
OH,2016,June,Cocaine ,854
OH,2016,June,Opioids ,3062
OH,2016,June,Prescription Opioids,2215
OH,2016,June,Psychostimulants ,144
OH,2016,June,Prescription Opioids,737
OH,2016,June,Prescription Opioids,1695
OH,2016,June,Methadone,99
OH,2016,June,Prescription Opioids,652
OH,2016,June,Heroin ,1508
OH,2016,March,Opioids ,2965
OH,2016,March,Prescription Opioids,762
OH,2016,March,Methadone,105
OH,2016,March,Prescription Opioids,673
OH,2016,March,Psychostimulants ,131
OH,2016,March,Prescription Opioids,2048
OH,2016,March,Prescription Opioids,1492
OH,2016,March,Cocaine ,777
OH,2016,March,Heroin ,1540
OH,2016,May,Cocaine ,828
OH,2016,May,Opioids ,3018
OH,2016,May,Prescription Opioids,1606
OH,2016,May,Methadone,102
OH,2016,May,Psychostimulants ,141
OH,2016,May,Prescription Opioids,2148
OH,2016,May,Prescription Opioids,672
OH,2016,May,Heroin ,1518
OH,2016,May,Prescription Opioids,759
OH,2016,November,Prescription Opioids,752
OH,2016,November,Heroin ,1477
OH,2016,November,Prescription Opioids,832
OH,2016,November,Psychostimulants ,219
OH,2016,November,Prescription Opioids,2180
OH,2016,November,Opioids ,3514
OH,2016,November,Methadone,95
OH,2016,November,Cocaine ,1070
OH,2016,November,Prescription Opioids,2750
OH,2016,October,Prescription Opioids,710
OH,2016,October,Prescription Opioids,2668
OH,2016,October,Psychostimulants ,205
OH,2016,October,Methadone,101
OH,2016,October,Heroin ,1496
OH,2016,October,Prescription Opioids,796
OH,2016,October,Opioids ,3456
OH,2016,October,Prescription Opioids,2109
OH,2016,October,Cocaine ,1024
OH,2016,September,Psychostimulants ,190
OH,2016,September,Prescription Opioids,702
OH,2016,September,Prescription Opioids,2014
OH,2016,September,Opioids ,3358
OH,2016,September,Methadone,100
OH,2016,September,Prescription Opioids,787
OH,2016,September,Prescription Opioids,2556
OH,2016,September,Heroin ,1501
OH,2016,September,Cocaine ,984
OH,2017,April,Prescription Opioids,1001
OH,2017,April,Prescription Opioids,919
OH,2017,April,Psychostimulants ,363
OH,2017,April,Prescription Opioids,2984
OH,2017,April,Opioids ,4182
OH,2017,April,Methadone,95
OH,2017,April,Heroin ,1373
OH,2017,April,Prescription Opioids,3556
OH,2017,April,Cocaine ,1379
OH,2017,August,Heroin ,1209
OH,2017,August,Prescription Opioids,3400
OH,2017,August,Opioids ,4435
OH,2017,August,Methadone,109
OH,2017,August,Prescription Opioids,998
OH,2017,August,Cocaine ,1559
OH,2017,August,Prescription Opioids,1091
OH,2017,August,Prescription Opioids,3980
OH,2017,August,Psychostimulants ,470
OH,2017,December,Opioids ,4327
OH,2017,December,Prescription Opioids,3550
OH,2017,December,Prescription Opioids,954
OH,2017,December,Prescription Opioids,857
OH,2017,December,Psychostimulants ,551
OH,2017,December,Heroin ,1016
OH,2017,December,Methadone,109
OH,2017,December,Prescription Opioids,4014
OH,2017,December,Cocaine ,1576
OH,2017,February,Prescription Opioids,838
OH,2017,February,Psychostimulants ,299
