,State,Year,Month,Drug Name,Death Count,Percent Complete,Percent Pending Investigation,Predicted Value
20715,NV,2018,October,"Opioids (T40.0-T40.4,T40.6)",399.0,100,0.194476857253987,408.0
20716,NV,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",301.0,100,0.194476857253987,308.0
20717,NV,2018,October,Methadone (T40.3),34.0,100,0.194476857253987,35.0
20718,NV,2018,October,Psychostimulants with abuse potential (T43.6),332.0,100,0.194476857253987,341.0
20719,NV,2018,October,"Synthetic opioids, excl. methadone (T40.4)",81.0,100,0.194476857253987,83.0
20720,NV,2018,October,Natural & semi-synthetic opioids (T40.2),231.0,100,0.194476857253987,236.0
20721,NV,2018,October,Percent with drugs specified,98.47645429362879,100,0.194476857253987,
20722,NV,2018,October,Number of Deaths,25710.0,100,0.194476857253987,
20723,NV,2018,October,Heroin (T40.1),112.0,100,0.194476857253987,115.0
20724,NV,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",261.0,100,0.116211504938989,265.0
20725,NV,2018,September,"Opioids (T40.0-T40.4,T40.6)",405.0,100,0.116211504938989,410.0
20726,NV,2018,September,Cocaine (T40.5),52.0,100,0.116211504938989,53.0
20727,NV,2018,September,Number of Deaths,25815.0,100,0.116211504938989,
20728,NV,2018,September,Number of Drug Overdose Deaths,740.0,100,0.116211504938989,747.0
20729,NV,2018,September,"Synthetic opioids, excl. methadone (T40.4)",79.0,100,0.116211504938989,81.0
20730,NV,2018,September,Natural & semi-synthetic opioids (T40.2),238.0,100,0.116211504938989,241.0
20731,NV,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",304.0,100,0.116211504938989,308.0
20732,NV,2018,September,Methadone (T40.3),33.0,100,0.116211504938989,34.0
20733,NV,2018,September,Heroin (T40.1),114.0,100,0.116211504938989,116.0
20734,NV,2018,September,Percent with drugs specified,98.1081081081081,100,0.116211504938989,
20735,NV,2018,September,Psychostimulants with abuse potential (T43.6),345.0,100,0.116211504938989,351.0
20736,NV,2019,April,Heroin (T40.1),129.0,100,0.24054316197866102,133.0
20737,NV,2019,April,"Synthetic opioids, excl. methadone (T40.4)",107.0,100,0.24054316197866102,111.0
20738,NV,2019,April,Psychostimulants with abuse potential (T43.6),350.0,100,0.24054316197866102,362.0
20739,NV,2019,April,Number of Deaths,25775.0,100,0.24054316197866102,
20740,NV,2019,April,Natural & semi-synthetic opioids (T40.2),218.0,100,0.24054316197866102,224.0
20741,NV,2019,April,Methadone (T40.3),34.0,100,0.24054316197866102,36.0
20742,NV,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",240.0,100,0.24054316197866102,247.0
20743,NV,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",311.0,100,0.24054316197866102,321.0
20744,NV,2019,April,Percent with drugs specified,98.539176626826,100,0.24054316197866102,
20745,NV,2019,April,Cocaine (T40.5),48.0,100,0.24054316197866102,50.0
20746,NV,2019,April,"Opioids (T40.0-T40.4,T40.6)",422.0,100,0.24054316197866102,434.0
20747,NV,2019,April,Number of Drug Overdose Deaths,753.0,100,0.24054316197866102,773.0
20748,NV,2019,August,Cocaine (T40.5),52.0,100,0.227220211045213,54.0
20749,NV,2019,August,"Synthetic opioids, excl. methadone (T40.4)",113.0,100,0.227220211045213,117.0
20750,NV,2019,August,Psychostimulants with abuse potential (T43.6),352.0,100,0.227220211045213,363.0
20751,NV,2019,August,Heroin (T40.1),133.0,100,0.227220211045213,137.0
20752,NV,2019,August,Natural & semi-synthetic opioids (T40.2),205.0,100,0.227220211045213,211.0
20753,NV,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",230.0,100,0.227220211045213,236.0
20754,NV,2019,August,Methadone (T40.3),35.0,100,0.227220211045213,36.0
20755,NV,2019,August,Number of Deaths,25966.0,100,0.227220211045213,
20756,NV,2019,August,"Opioids (T40.0-T40.4,T40.6)",417.0,100,0.227220211045213,429.0
20757,NV,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",304.0,100,0.227220211045213,313.0
20758,NV,2019,August,Percent with drugs specified,98.7721691678036,100,0.227220211045213,
20759,NV,2019,August,Number of Drug Overdose Deaths,733.0,100,0.227220211045213,752.0
20760,NV,2019,December,Psychostimulants with abuse potential (T43.6),336.0,100,0.094542979238362,339.0
20761,NV,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",292.0,100,0.094542979238362,294.0
20762,NV,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",208.0,100,0.094542979238362,209.0
20763,NV,2019,December,Heroin (T40.1),136.0,100,0.094542979238362,137.0
20764,NV,2019,December,Methadone (T40.3),32.0,100,0.094542979238362,33.0
20765,NV,2019,December,"Opioids (T40.0-T40.4,T40.6)",411.0,100,0.094542979238362,413.0
20766,NV,2019,December,Cocaine (T40.5),59.0,100,0.094542979238362,60.0
20767,NV,2019,December,"Synthetic opioids, excl. methadone (T40.4)",123.0,100,0.094542979238362,124.0
20768,NV,2019,December,Percent with drugs specified,98.8732394366197,100,0.094542979238362,
20769,NV,2019,December,Natural & semi-synthetic opioids (T40.2),185.0,100,0.094542979238362,186.0
20770,NV,2019,December,Number of Drug Overdose Deaths,710.0,100,0.094542979238362,714.0
20771,NV,2019,December,Number of Deaths,26443.0,100,0.094542979238362,
20772,NV,2019,February,Psychostimulants with abuse potential (T43.6),357.0,100,0.24672985039555104,368.0
20773,NV,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",243.0,100,0.24672985039555104,250.0
20774,NV,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",304.0,100,0.24672985039555104,313.0
20775,NV,2019,February,Methadone (T40.3),36.0,100,0.24672985039555104,37.0
20776,NV,2019,February,"Synthetic opioids, excl. methadone (T40.4)",97.0,100,0.24672985039555104,100.0
20777,NV,2019,February,Cocaine (T40.5),49.0,100,0.24672985039555104,51.0
20778,NV,2019,February,Number of Deaths,25534.0,100,0.24672985039555104,
20779,NV,2019,February,Heroin (T40.1),123.0,100,0.24672985039555104,126.0
20780,NV,2019,February,"Opioids (T40.0-T40.4,T40.6)",410.0,100,0.24672985039555104,421.0
20781,NV,2019,February,Percent with drugs specified,98.4105960264901,100,0.24672985039555104,
20782,NV,2019,February,Number of Drug Overdose Deaths,755.0,100,0.24672985039555104,773.0
20783,NV,2019,February,Natural & semi-synthetic opioids (T40.2),219.0,100,0.24672985039555104,225.0
20784,NV,2019,January,Cocaine (T40.5),48.0,100,0.24425796793129298,50.0
20785,NV,2019,January,Methadone (T40.3),35.0,100,0.24425796793129298,36.0
20786,NV,2019,January,"Opioids (T40.0-T40.4,T40.6)",413.0,100,0.24425796793129298,422.0
20787,NV,2019,January,Natural & semi-synthetic opioids (T40.2),228.0,100,0.24425796793129298,233.0
20788,NV,2019,January,Psychostimulants with abuse potential (T43.6),355.0,100,0.24425796793129298,365.0
20789,NV,2019,January,Number of Deaths,25383.0,100,0.24425796793129298,
20790,NV,2019,January,Percent with drugs specified,98.4042553191489,100,0.24425796793129298,
20791,NV,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",310.0,100,0.24425796793129298,317.0
20792,NV,2019,January,Heroin (T40.1),122.0,100,0.24425796793129298,125.0
20793,NV,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",251.0,100,0.24425796793129298,256.0
20794,NV,2019,January,"Synthetic opioids, excl. methadone (T40.4)",96.0,100,0.24425796793129298,99.0
20795,NV,2019,January,Number of Drug Overdose Deaths,752.0,100,0.24425796793129298,767.0
20796,NV,2019,July,Number of Deaths,25852.0,100,0.228222187838465,
20797,NV,2019,July,Methadone (T40.3),35.0,100,0.228222187838465,36.0
20798,NV,2019,July,Cocaine (T40.5),51.0,100,0.228222187838465,53.0
20799,NV,2019,July,"Opioids (T40.0-T40.4,T40.6)",418.0,100,0.228222187838465,429.0
20800,NV,2019,July,"Synthetic opioids, excl. methadone (T40.4)",113.0,100,0.228222187838465,117.0
20801,NV,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",232.0,100,0.228222187838465,238.0
20802,NV,2019,July,Heroin (T40.1),133.0,100,0.228222187838465,137.0
20803,NV,2019,July,Natural & semi-synthetic opioids (T40.2),207.0,100,0.228222187838465,213.0
20804,NV,2019,July,Number of Drug Overdose Deaths,747.0,100,0.228222187838465,766.0
20805,NV,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",306.0,100,0.228222187838465,315.0
20806,NV,2019,July,Percent with drugs specified,98.661311914324,100,0.228222187838465,
20807,NV,2019,July,Psychostimulants with abuse potential (T43.6),365.0,100,0.228222187838465,377.0
20808,NV,2019,June,Cocaine (T40.5),46.0,100,0.228266336518745,48.0
20809,NV,2019,June,Psychostimulants with abuse potential (T43.6),371.0,100,0.228266336518745,383.0
20810,NV,2019,June,Number of Deaths,25847.0,100,0.228266336518745,
20811,NV,2019,June,Number of Drug Overdose Deaths,761.0,100,0.228266336518745,780.0
20812,NV,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",240.0,100,0.228266336518745,246.0
20813,NV,2019,June,Methadone (T40.3),35.0,100,0.228266336518745,36.0
20814,NV,2019,June,"Synthetic opioids, excl. methadone (T40.4)",107.0,100,0.228266336518745,110.0
20815,NV,2019,June,Natural & semi-synthetic opioids (T40.2),215.0,100,0.228266336518745,221.0
20816,NV,2019,June,"Opioids (T40.0-T40.4,T40.6)",424.0,100,0.228266336518745,435.0
20817,NV,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",309.0,100,0.228266336518745,318.0
20818,NV,2019,June,Heroin (T40.1),139.0,100,0.228266336518745,143.0
20819,NV,2019,June,Percent with drugs specified,98.68593955321941,100,0.228266336518745,
20820,NV,2019,March,Number of Deaths,25589.0,100,0.24229160967603303,
20821,NV,2019,March,Psychostimulants with abuse potential (T43.6),357.0,100,0.24229160967603303,370.0
20822,NV,2019,March,Percent with drugs specified,98.5333333333333,100,0.24229160967603303,
20823,NV,2019,March,Methadone (T40.3),33.0,100,0.24229160967603303,35.0
20824,NV,2019,March,Number of Drug Overdose Deaths,750.0,100,0.24229160967603303,770.0
20825,NV,2019,March,"Opioids (T40.0-T40.4,T40.6)",414.0,100,0.24229160967603303,426.0
20826,NV,2019,March,Natural & semi-synthetic opioids (T40.2),217.0,100,0.24229160967603303,224.0
20827,NV,2019,March,"Synthetic opioids, excl. methadone (T40.4)",102.0,100,0.24229160967603303,106.0
20828,NV,2019,March,Cocaine (T40.5),53.0,100,0.24229160967603303,55.0
20829,NV,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",305.0,100,0.24229160967603303,315.0
20830,NV,2019,March,Heroin (T40.1),124.0,100,0.24229160967603303,128.0
20831,NV,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",239.0,100,0.24229160967603303,246.0
20832,NV,2019,May,Cocaine (T40.5),47.0,100,0.232279044558863,49.0
20833,NV,2019,May,Methadone (T40.3),36.0,100,0.232279044558863,38.0
20834,NV,2019,May,"Synthetic opioids, excl. methadone (T40.4)",111.0,100,0.232279044558863,115.0
20835,NV,2019,May,Psychostimulants with abuse potential (T43.6),365.0,100,0.232279044558863,377.0
20836,NV,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",317.0,100,0.232279044558863,327.0
20837,NV,2019,May,Natural & semi-synthetic opioids (T40.2),221.0,100,0.232279044558863,227.0
20838,NV,2019,May,Number of Drug Overdose Deaths,772.0,100,0.232279044558863,792.0
20839,NV,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",245.0,100,0.232279044558863,252.0
20840,NV,2019,May,"Opioids (T40.0-T40.4,T40.6)",428.0,100,0.232279044558863,440.0
20841,NV,2019,May,Number of Deaths,25831.0,100,0.232279044558863,
20842,NV,2019,May,Heroin (T40.1),134.0,100,0.232279044558863,138.0
20843,NV,2019,May,Percent with drugs specified,98.44559585492229,100,0.232279044558863,
20844,NV,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",213.0,100,0.129297231518102,216.0
20845,NV,2019,November,"Synthetic opioids, excl. methadone (T40.4)",119.0,100,0.129297231518102,121.0
20846,NV,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",293.0,100,0.129297231518102,297.0
20847,NV,2019,November,Methadone (T40.3),33.0,100,0.129297231518102,34.0
20848,NV,2019,November,"Opioids (T40.0-T40.4,T40.6)",414.0,100,0.129297231518102,419.0
20849,NV,2019,November,Cocaine (T40.5),58.0,100,0.129297231518102,59.0
20850,NV,2019,November,Psychostimulants with abuse potential (T43.6),346.0,100,0.129297231518102,351.0
20851,NV,2019,November,Natural & semi-synthetic opioids (T40.2),191.0,100,0.129297231518102,194.0
20852,NV,2019,November,Number of Drug Overdose Deaths,720.0,100,0.129297231518102,728.0
20853,NV,2019,November,Percent with drugs specified,99.0277777777778,100,0.129297231518102,
20854,NV,2019,November,Number of Deaths,26296.0,100,0.129297231518102,
20855,NV,2019,November,Heroin (T40.1),139.0,100,0.129297231518102,141.0
20856,NV,2019,October,Number of Drug Overdose Deaths,725.0,100,0.133562297271513,735.0
20857,NV,2019,October,Cocaine (T40.5),57.0,100,0.133562297271513,58.0
20858,NV,2019,October,Number of Deaths,26205.0,100,0.133562297271513,
20859,NV,2019,October,Heroin (T40.1),138.0,100,0.133562297271513,141.0
20860,NV,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",293.0,100,0.133562297271513,298.0
20861,NV,2019,October,Psychostimulants with abuse potential (T43.6),350.0,100,0.133562297271513,357.0
20862,NV,2019,October,"Opioids (T40.0-T40.4,T40.6)",412.0,100,0.133562297271513,418.0
20863,NV,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",213.0,100,0.133562297271513,217.0
20864,NV,2019,October,Percent with drugs specified,99.0344827586207,100,0.133562297271513,
20865,NV,2019,October,Natural & semi-synthetic opioids (T40.2),190.0,100,0.133562297271513,194.0
20866,NV,2019,October,"Synthetic opioids, excl. methadone (T40.4)",119.0,100,0.133562297271513,121.0
20867,NV,2019,October,Methadone (T40.3),34.0,100,0.133562297271513,35.0
20868,NV,2019,September,Cocaine (T40.5),58.0,100,0.210566615620214,60.0
20869,NV,2019,September,"Synthetic opioids, excl. methadone (T40.4)",118.0,100,0.210566615620214,121.0
20870,NV,2019,September,"Opioids (T40.0-T40.4,T40.6)",418.0,100,0.210566615620214,428.0
20871,NV,2019,September,Psychostimulants with abuse potential (T43.6),351.0,100,0.210566615620214,361.0
20872,NV,2019,September,Methadone (T40.3),37.0,100,0.210566615620214,38.0
20873,NV,2019,September,Natural & semi-synthetic opioids (T40.2),197.0,100,0.210566615620214,202.0
20874,NV,2019,September,Number of Drug Overdose Deaths,739.0,100,0.210566615620214,756.0
20875,NV,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",224.0,100,0.210566615620214,230.0
20876,NV,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",301.0,100,0.210566615620214,309.0
20877,NV,2019,September,Number of Deaths,26120.0,100,0.210566615620214,
20878,NV,2019,September,Heroin (T40.1),135.0,100,0.210566615620214,138.0
20879,NV,2019,September,Percent with drugs specified,98.9174560216509,100,0.210566615620214,
20880,NV,2020,April,Psychostimulants with abuse potential (T43.6),352.0,100,0.130743369443407,359.0
20881,NV,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",314.0,100,0.130743369443407,320.0
20882,NV,2020,April,Number of Deaths,26770.0,100,0.130743369443407,
20883,NV,2020,April,Heroin (T40.1),136.0,100,0.130743369443407,138.0
20884,NV,2020,April,Methadone (T40.3),32.0,100,0.130743369443407,33.0
20885,NV,2020,April,"Opioids (T40.0-T40.4,T40.6)",433.0,100,0.130743369443407,440.0
20886,NV,2020,April,Cocaine (T40.5),71.0,100,0.130743369443407,73.0
20887,NV,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",212.0,100,0.130743369443407,216.0
20888,NV,2020,April,Percent with drugs specified,99.44674965421851,100,0.130743369443407,
20889,NV,2020,April,Natural & semi-synthetic opioids (T40.2),186.0,100,0.130743369443407,189.0
20890,NV,2020,April,Number of Drug Overdose Deaths,723.0,100,0.130743369443407,732.0
20891,NV,2020,April,"Synthetic opioids, excl. methadone (T40.4)",149.0,100,0.130743369443407,152.0
20892,NV,2020,February,Cocaine (T40.5),56.0,100,0.10520778537611801,57.0
20893,NV,2020,February,Number of Deaths,26614.0,100,0.10520778537611801,
20894,NV,2020,February,Psychostimulants with abuse potential (T43.6),329.0,100,0.10520778537611801,334.0
20895,NV,2020,February,Methadone (T40.3),30.0,100,0.10520778537611801,31.0
20896,NV,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",203.0,100,0.10520778537611801,206.0
20897,NV,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",294.0,100,0.10520778537611801,297.0
20898,NV,2020,February,Percent with drugs specified,99.28057553956829,100,0.10520778537611801,
20899,NV,2020,February,"Synthetic opioids, excl. methadone (T40.4)",133.0,100,0.10520778537611801,135.0
20900,NV,2020,February,Number of Drug Overdose Deaths,695.0,100,0.10520778537611801,700.0
20901,NV,2020,February,Heroin (T40.1),130.0,100,0.10520778537611801,131.0
20902,NV,2020,February,"Opioids (T40.0-T40.4,T40.6)",408.0,100,0.10520778537611801,412.0
20903,NV,2020,February,Natural & semi-synthetic opioids (T40.2),180.0,100,0.10520778537611801,182.0
20904,NV,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",202.0,100,0.10934318678832701,204.0
20905,NV,2020,January,Psychostimulants with abuse potential (T43.6),331.0,100,0.10934318678832701,335.0
20906,NV,2020,January,"Opioids (T40.0-T40.4,T40.6)",404.0,100,0.10934318678832701,406.0
20907,NV,2020,January,Cocaine (T40.5),58.0,100,0.10934318678832701,59.0
20908,NV,2020,January,Percent with drugs specified,99.1440798858773,100,0.10934318678832701,
20909,NV,2020,January,Methadone (T40.3),31.0,100,0.10934318678832701,32.0
20910,NV,2020,January,Number of Deaths,26522.0,100,0.10934318678832701,
20911,NV,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",289.0,100,0.10934318678832701,291.0
20912,NV,2020,January,Natural & semi-synthetic opioids (T40.2),178.0,100,0.10934318678832701,179.0
20913,NV,2020,January,Heroin (T40.1),130.0,100,0.10934318678832701,131.0
20914,NV,2020,January,"Synthetic opioids, excl. methadone (T40.4)",127.0,100,0.10934318678832701,128.0
20915,NV,2020,January,Number of Drug Overdose Deaths,701.0,100,0.10934318678832701,704.0
20916,NV,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",204.0,100,0.10890382665515,207.0
20917,NV,2020,March,Psychostimulants with abuse potential (T43.6),336.0,100,0.10890382665515,342.0
20918,NV,2020,March,Methadone (T40.3),31.0,100,0.10890382665515,32.0
20919,NV,2020,March,"Synthetic opioids, excl. methadone (T40.4)",135.0,100,0.10890382665515,138.0
20920,NV,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",297.0,100,0.10890382665515,302.0
20921,NV,2020,March,Percent with drugs specified,99.2887624466572,100,0.10890382665515,
20922,NV,2020,March,"Opioids (T40.0-T40.4,T40.6)",414.0,100,0.10890382665515,420.0
20923,NV,2020,March,Cocaine (T40.5),58.0,100,0.10890382665515,59.0
20924,NV,2020,March,Number of Deaths,26629.0,100,0.10890382665515,
20925,NV,2020,March,Natural & semi-synthetic opioids (T40.2),180.0,100,0.10890382665515,183.0
20926,NV,2020,March,Number of Drug Overdose Deaths,703.0,100,0.10890382665515,710.0
20927,NV,2020,March,Heroin (T40.1),133.0,100,0.10890382665515,135.0
21072,NY,2016,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",613.0,100,0.423488681208849,642.0
21073,NY,2016,April,Cocaine (T40.5),382.0,100,0.423488681208849,402.0
21074,NY,2016,April,Number of Drug Overdose Deaths,2004.0,100,0.423488681208849,2101.0
21075,NY,2016,April,Psychostimulants with abuse potential (T43.6),55.0,100,0.423488681208849,58.0
21076,NY,2016,April,Number of Deaths,97051.0,100,0.423488681208849,
21077,NY,2016,April,Methadone (T40.3),122.0,100,0.423488681208849,128.0
21078,NY,2016,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1148.0,100,0.423488681208849,1208.0
21079,NY,2016,April,Heroin (T40.1),738.0,100,0.423488681208849,773.0
21080,NY,2016,April,"Opioids (T40.0-T40.4,T40.6)",1644.0,100,0.423488681208849,1726.0
21081,NY,2016,April,Natural & semi-synthetic opioids (T40.2),522.0,100,0.423488681208849,546.0
21082,NY,2016,April,Percent with drugs specified,95.40918163672649,100,0.423488681208849,
21083,NY,2016,April,"Synthetic opioids, excl. methadone (T40.4)",706.0,100,0.423488681208849,745.0
21084,NY,2016,August,Heroin (T40.1),762.0,100,0.49371033603159703,805.0
21085,NY,2016,August,Methadone (T40.3),123.0,100,0.49371033603159703,130.0
21086,NY,2016,August,Psychostimulants with abuse potential (T43.6),74.0,100,0.49371033603159703,79.0
21087,NY,2016,August,Percent with drugs specified,95.9491285916156,100,0.49371033603159703,
21088,NY,2016,August,Number of Deaths,97223.0,100,0.49371033603159703,
21089,NY,2016,August,"Opioids (T40.0-T40.4,T40.6)",1785.0,100,0.49371033603159703,1891.0
21090,NY,2016,August,Cocaine (T40.5),467.0,100,0.49371033603159703,496.0
21091,NY,2016,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",644.0,100,0.49371033603159703,679.0
21092,NY,2016,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1325.0,100,0.49371033603159703,1407.0
21093,NY,2016,August,"Synthetic opioids, excl. methadone (T40.4)",898.0,100,0.49371033603159703,956.0
21094,NY,2016,August,Natural & semi-synthetic opioids (T40.2),549.0,100,0.49371033603159703,579.0
21095,NY,2016,August,Number of Drug Overdose Deaths,2123.0,100,0.49371033603159703,2246.0
21096,NY,2016,December,Number of Drug Overdose Deaths,2248.0,100,0.585221634975599,2406.0
21097,NY,2016,December,Natural & semi-synthetic opioids (T40.2),586.0,100,0.585221634975599,624.0
21098,NY,2016,December,"Opioids (T40.0-T40.4,T40.6)",1928.0,100,0.585221634975599,2066.0
21099,NY,2016,December,Number of Deaths,98766.0,100,0.585221634975599,
21100,NY,2016,December,Heroin (T40.1),770.0,100,0.585221634975599,823.0
21101,NY,2016,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1521.0,100,0.585221634975599,1634.0
21102,NY,2016,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",680.0,100,0.585221634975599,724.0
21103,NY,2016,December,Cocaine (T40.5),517.0,100,0.585221634975599,555.0
21104,NY,2016,December,Psychostimulants with abuse potential (T43.6),90.0,100,0.585221634975599,97.0
21105,NY,2016,December,Methadone (T40.3),123.0,100,0.585221634975599,131.0
21106,NY,2016,December,"Synthetic opioids, excl. methadone (T40.4)",1095.0,100,0.585221634975599,1180.0
21107,NY,2016,December,Percent with drugs specified,96.797153024911,100,0.585221634975599,
21108,NY,2016,February,Number of Drug Overdose Deaths,1915.0,100,0.401251988301093,2002.0
21109,NY,2016,February,Psychostimulants with abuse potential (T43.6),47.0,100,0.401251988301093,50.0
21110,NY,2016,February,Number of Deaths,97445.0,100,0.401251988301093,
21111,NY,2016,February,"Synthetic opioids, excl. methadone (T40.4)",626.0,100,0.401251988301093,658.0
21112,NY,2016,February,Cocaine (T40.5),377.0,100,0.401251988301093,396.0
21113,NY,2016,February,"Opioids (T40.0-T40.4,T40.6)",1571.0,100,0.401251988301093,1645.0
21114,NY,2016,February,Natural & semi-synthetic opioids (T40.2),500.0,100,0.401251988301093,522.0
21115,NY,2016,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",594.0,100,0.401251988301093,620.0
21116,NY,2016,February,Percent with drugs specified,95.4569190600522,100,0.401251988301093,
21117,NY,2016,February,Methadone (T40.3),127.0,100,0.401251988301093,133.0
21118,NY,2016,February,Heroin (T40.1),704.0,100,0.401251988301093,736.0
21119,NY,2016,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1068.0,100,0.401251988301093,1121.0
21120,NY,2016,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",568.0,100,0.408054734559884,594.0
21121,NY,2016,January,Natural & semi-synthetic opioids (T40.2),479.0,100,0.408054734559884,501.0
21122,NY,2016,January,"Synthetic opioids, excl. methadone (T40.4)",569.0,100,0.408054734559884,599.0
21123,NY,2016,January,Methadone (T40.3),121.0,100,0.408054734559884,127.0
21124,NY,2016,January,Number of Deaths,97781.0,100,0.408054734559884,
21125,NY,2016,January,Number of Drug Overdose Deaths,1840.0,100,0.408054734559884,1926.0
21126,NY,2016,January,Percent with drugs specified,95.5434782608696,100,0.408054734559884,
21127,NY,2016,January,"Opioids (T40.0-T40.4,T40.6)",1499.0,100,0.408054734559884,1571.0
21128,NY,2016,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",994.0,100,0.408054734559884,1044.0
21129,NY,2016,January,Heroin (T40.1),682.0,100,0.408054734559884,714.0
21130,NY,2016,January,Cocaine (T40.5),366.0,100,0.408054734559884,385.0
21131,NY,2016,January,Psychostimulants with abuse potential (T43.6),45.0,100,0.408054734559884,48.0
21132,NY,2016,July,Psychostimulants with abuse potential (T43.6),72.0,100,0.48323115759105695,77.0
21133,NY,2016,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1288.0,100,0.48323115759105695,1366.0
21134,NY,2016,July,Methadone (T40.3),122.0,100,0.48323115759105695,129.0
21135,NY,2016,July,"Opioids (T40.0-T40.4,T40.6)",1752.0,100,0.48323115759105695,1853.0
21136,NY,2016,July,Cocaine (T40.5),440.0,100,0.48323115759105695,467.0
21137,NY,2016,July,Heroin (T40.1),764.0,100,0.48323115759105695,806.0
21138,NY,2016,July,Percent with drugs specified,95.873320537428,100,0.48323115759105695,
21139,NY,2016,July,Number of Deaths,97055.0,100,0.48323115759105695,
21140,NY,2016,July,Natural & semi-synthetic opioids (T40.2),547.0,100,0.48323115759105695,576.0
21141,NY,2016,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",639.0,100,0.48323115759105695,673.0
21142,NY,2016,July,"Synthetic opioids, excl. methadone (T40.4)",856.0,100,0.48323115759105695,910.0
21143,NY,2016,July,Number of Drug Overdose Deaths,2084.0,100,0.48323115759105695,2202.0
21144,NY,2016,June,Cocaine (T40.5),420.0,100,0.46476638018096,444.0
21145,NY,2016,June,"Opioids (T40.0-T40.4,T40.6)",1713.0,100,0.46476638018096,1808.0
21146,NY,2016,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1246.0,100,0.46476638018096,1318.0
21147,NY,2016,June,Psychostimulants with abuse potential (T43.6),68.0,100,0.46476638018096,72.0
21148,NY,2016,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",635.0,100,0.46476638018096,668.0
